case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
241,5,1,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-021/production-backlog-021-qwen27-nos-adv0516-v1.yml
242,5,2,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-021/production-backlog-021-gptoss-ee-adv0516-v1.yml
243,5,3,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-021/production-backlog-021-gemma-gmpb-adv0516-v1.yml
244,5,4,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-combat-adv0516-v1.yml
245,5,5,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-social-adv0516-v1.yml
246,5,6,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-investigation-adv0516-v1.yml
247,5,7,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Structural Openness,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-structural-openness-adv0516-v1.yml
248,5,8,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-darkness-adv0516-v1.yml
249,5,9,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-player-beginner-adv0516-v1.yml
250,5,10,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-gmbs-adv0516-v1.yml
251,5,11,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-021/production-backlog-021-qwen-seriousness-adv0516-v1.yml
252,5,12,21,ADV-0516,Alaula Cove,Sunken Isles,Ghostfire Gaming,9,Levels,levels-v2.1,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-levels-adv0516-v1.yml
253,5,13,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-021/production-backlog-021-qwen27-nos-adv0517-v1.yml
254,5,14,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-021/production-backlog-021-gptoss-ee-adv0517-v1.yml
255,5,15,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-021/production-backlog-021-gemma-gmpb-adv0517-v1.yml
256,5,16,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-combat-adv0517-v1.yml
257,5,17,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-social-adv0517-v1.yml
258,5,18,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-investigation-adv0517-v1.yml
259,5,19,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Structural Openness,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-structural-openness-adv0517-v1.yml
260,5,20,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-darkness-adv0517-v1.yml
261,5,21,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-player-beginner-adv0517-v1.yml
262,5,22,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-gmbs-adv0517-v1.yml
263,5,23,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-021/production-backlog-021-qwen-seriousness-adv0517-v1.yml
264,5,24,22,ADV-0517,Wishmaster's Conclave,Sunken Isles,Ghostfire Gaming,6,Levels,levels-v2.1,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-levels-adv0517-v1.yml
265,5,25,23,ADV-0518,Seputus,Sunken Isles,Ghostfire Gaming,8,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-021/production-backlog-021-qwen27-nos-adv0518-v1.yml
266,5,26,23,ADV-0518,Seputus,Sunken Isles,Ghostfire Gaming,8,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-021/production-backlog-021-gptoss-ee-adv0518-v1.yml
267,5,27,23,ADV-0518,Seputus,Sunken Isles,Ghostfire Gaming,8,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-021/production-backlog-021-gemma-gmpb-adv0518-v1.yml
268,5,28,23,ADV-0518,Seputus,Sunken Isles,Ghostfire Gaming,8,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-021/production-backlog-021-qwen-combat-adv0518-v1.yml
