case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
141,3,1,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0095-v1.yml
142,3,2,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0095-v1.yml
143,3,3,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0095-v1.yml
144,3,4,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0095-v1.yml
145,3,5,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0095-v1.yml
146,3,6,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0095-v1.yml
147,3,7,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0095-v1.yml
148,3,8,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0145-v1.yml
149,3,9,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0145-v1.yml
150,3,10,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0145-v1.yml
151,3,11,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0145-v1.yml
152,3,12,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0145-v1.yml
153,3,13,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0145-v1.yml
154,3,14,ADV-0145,Silk and Suffering,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0145-v1.yml
155,3,15,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0255-v1.yml
156,3,16,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0255-v1.yml
157,3,17,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0255-v1.yml
158,3,18,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0255-v1.yml
159,3,19,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0255-v1.yml
160,3,20,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0255-v1.yml
161,3,21,ADV-0255,The Scriptoria Collections,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0255-v1.yml
162,3,22,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0289-v1.yml
163,3,23,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0289-v1.yml
164,3,24,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0289-v1.yml
165,3,25,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0289-v1.yml
166,3,26,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0289-v1.yml
167,3,27,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0289-v1.yml
168,3,28,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0289-v1.yml
169,3,29,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0146-v1.yml
170,3,30,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0146-v1.yml
171,3,31,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0146-v1.yml
172,3,32,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0146-v1.yml
173,3,33,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0146-v1.yml
174,3,34,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0146-v1.yml
175,3,35,ADV-0146,The Flying Fortress,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0146-v1.yml
176,3,36,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0284-v1.yml
177,3,37,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0284-v1.yml
178,3,38,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0284-v1.yml
179,3,39,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0284-v1.yml
180,3,40,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0284-v1.yml
181,3,41,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0284-v1.yml
182,3,42,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-003/production-backlog-003-qwen-investigation-adv0284-v1.yml
183,3,43,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Levels,levels-v2.1,experiments/production-backlog-003/production-backlog-003-qwen-levels-adv0171-v1.yml
184,3,44,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Combat Emphasis,production-base,experiments/production-backlog-003/production-backlog-003-qwen-combat-adv0171-v1.yml
185,3,45,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Structural Openness,production-base,experiments/production-backlog-003/production-backlog-003-qwen-structural-openness-adv0171-v1.yml
186,3,46,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Darkness / Horror Intensity,production-base,experiments/production-backlog-003/production-backlog-003-qwen-darkness-adv0171-v1.yml
187,3,47,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Player Beginner Suitability,production-base,experiments/production-backlog-003/production-backlog-003-qwen-player-beginner-adv0171-v1.yml
188,3,48,ADV-0171,The Lost Library of Lethchauntos,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,15,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-003/production-backlog-003-qwen-social-adv0171-v1.yml
