case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
211,4,1,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0326-v1.yml
212,4,2,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0326-v1.yml
213,4,3,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0326-v1.yml
214,4,4,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0326-v1.yml
215,4,5,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0326-v1.yml
216,4,6,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0326-v1.yml
217,4,7,ADV-0326,Twisted Caverns,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0326-v1.yml
218,4,8,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0285-v1.yml
219,4,9,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0285-v1.yml
220,4,10,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0285-v1.yml
221,4,11,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0285-v1.yml
222,4,12,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0285-v1.yml
223,4,13,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0285-v1.yml
224,4,14,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0285-v1.yml
225,4,15,ADV-0221,Wyrmdoom Crag,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,4,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0221-v1.yml
