case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
211,4,1,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0012-v1.yml
212,4,2,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0012-v1.yml
213,4,3,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0012-v1.yml
214,4,4,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0012-v1.yml
215,4,5,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0012-v1.yml
216,4,6,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0012-v1.yml
217,4,7,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0012-v1.yml
218,4,8,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0004-v1.yml
219,4,9,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0004-v1.yml
220,4,10,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0004-v1.yml
221,4,11,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0004-v1.yml
222,4,12,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0004-v1.yml
223,4,13,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0004-v1.yml
224,4,14,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0004-v1.yml
225,4,15,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0039-v1.yml
