case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
281,6,1,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-027/production-backlog-027-qwen27-nos-adv0672-v1.yml
282,6,2,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-027/production-backlog-027-gptoss-ee-adv0672-v1.yml
283,6,3,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-027/production-backlog-027-gemma-gmpb-adv0672-v1.yml
284,6,4,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-combat-adv0672-v1.yml
285,6,5,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-social-adv0672-v1.yml
286,6,6,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-investigation-adv0672-v1.yml
287,6,7,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Structural Openness,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-structural-openness-adv0672-v1.yml
288,6,8,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-darkness-adv0672-v1.yml
289,6,9,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-player-beginner-adv0672-v1.yml
290,6,10,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-027/production-backlog-027-qwen-gmbs-adv0672-v1.yml
291,6,11,26,ADV-0672,Donjon of Doom,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,15,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-027/production-backlog-027-qwen-seriousness-adv0672-v1.yml
292,6,12,27,ADV-0673,Lair of the Frog King,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,7,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-027/production-backlog-027-qwen27-nos-adv0673-v1.yml
293,6,13,27,ADV-0673,Lair of the Frog King,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,7,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-027/production-backlog-027-gptoss-ee-adv0673-v1.yml
294,6,14,27,ADV-0673,Lair of the Frog King,Delve: How to Build & Survive Deadly Dungeons,Bob World Builder and Eventyr Games,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-027/production-backlog-027-gemma-gmpb-adv0673-v1.yml
