case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
151,4,1,ADV-0028,The Sunless Citadel,Tales from the Yawning Portal,Wizards of the Coast,24,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0028-v1.yml
152,4,2,ADV-0030,The Hidden Shrine of Tamoachan,Tales from the Yawning Portal,Wizards of the Coast,34,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0030-v1.yml
153,4,3,ADV-0033,Against the Giants,Tales from the Yawning Portal,Wizards of the Coast,46,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0033-v1.yml
154,4,4,ADV-0029,The Forge of Fury,Tales from the Yawning Portal,Wizards of the Coast,28,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0029-v1.yml
155,4,5,ADV-0018,Hold My Beer,The Game Master's Book of Legendary Dragons,Media Lab Books,14,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0018-v1.yml
156,4,6,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0019-v1.yml
157,4,7,ADV-0020,Hell Hath Fury,The Game Master's Book of Legendary Dragons,Media Lab Books,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0020-v1.yml
158,4,8,ADV-0090,Mother Knows Best,The Game Master's Book of Random Encounters,Topix Media Lab,8,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0090-v1.yml
159,4,9,ADV-0091,Special Delivery,The Game Master's Book of Random Encounters,Topix Media Lab,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0091-v1.yml
160,4,10,ADV-0093,The Tomb of the Forgotten Paladin,The Game Master's Book of Random Encounters,Topix Media Lab,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0093-v1.yml
161,4,11,ADV-0089,Presto Change-o,The Game Master's Book of Random Encounters,Topix Media Lab,12,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0089-v1.yml
162,4,12,ADV-0095,One Last Job,The Game Master's Book of Random Encounters,Topix Media Lab,14,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0095-v1.yml
163,4,13,ADV-0094,Nature vs. Nurture,The Game Master's Book of Random Encounters,Topix Media Lab,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0094-v1.yml
164,4,14,ADV-0064,The Sunken Temple of Sirenholm,The Prophecy of Nine Omens Trilogy,Midnight Tower,36,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0064-v1.yml
165,4,15,ADV-0278,Witchlight Carnival,The Wild Beyond the Witchlight,Wizards of the Coast,33,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0278-v1.yml
166,4,16,ADV-0280,Free Sir Talavar,The Wild Beyond the Witchlight,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0280-v1.yml
167,4,17,ADV-0285,Motherhorn,The Wild Beyond the Witchlight,Wizards of the Coast,21,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0285-v1.yml
168,4,18,ADV-0286,Palace of Heart's Desire,The Wild Beyond the Witchlight,Wizards of the Coast,37,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0286-v1.yml
169,4,19,ADV-0279,Burly's Plan / The Heist,The Wild Beyond the Witchlight,Wizards of the Coast,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0279-v1.yml
170,4,20,ADV-0283,Fey Beacons,The Wild Beyond the Witchlight,Wizards of the Coast,2,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0283-v1.yml
171,4,21,ADV-0284,Brigganock Mine,The Wild Beyond the Witchlight,Wizards of the Coast,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0284-v1.yml
172,4,22,ADV-0282,Loomlurch,The Wild Beyond the Witchlight,Wizards of the Coast,18,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0282-v1.yml
173,4,23,ADV-0281,Downfall,The Wild Beyond the Witchlight,Wizards of the Coast,24,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0281-v1.yml
174,4,24,ADV-0002,The Sea-prince of the Shore,Trials of Saruman,Free League Publishing,16,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0002-v1.yml
175,4,25,ADV-0003,The Disaster of the Gladden Fields,Trials of Saruman,Free League Publishing,18,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0003-v1.yml
176,4,26,ADV-0005,The Quest of Moria,Trials of Saruman,Free League Publishing,18,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0005-v1.yml
177,4,27,ADV-0088,Eve of Ruin,Vecna: Eve of Ruin,Wizards of the Coast,13,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0088-v1.yml
178,4,28,ADV-0291,Encounter 2: Mistshore,Waterdeep: Dragon Heist,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0291-v1.yml
179,4,29,ADV-0292,Encounter 4: Mausoleum,Waterdeep: Dragon Heist,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0292-v1.yml
180,4,30,ADV-0293,Encounter 6: Theater,Waterdeep: Dragon Heist,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0293-v1.yml
181,4,31,ADV-0289,Fireball,Waterdeep: Dragon Heist,Wizards of the Coast,14,GM Beginner Suitability,gmbs-clean-blind-v0.3,experiments/production-backlog-010/production-backlog-010-qwen-gmbs-adv0289-v1.yml
