case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
141,3,1,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0128-v1.yml
142,3,2,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0128-v1.yml
143,3,3,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0128-v1.yml
144,3,4,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0128-v1.yml
145,3,5,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0128-v1.yml
146,3,6,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0128-v1.yml
147,3,7,ADV-0128,Disinterred Danger,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0128-v1.yml
148,3,8,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0319-v1.yml
149,3,9,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0319-v1.yml
150,3,10,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0319-v1.yml
151,3,11,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0319-v1.yml
152,3,12,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0319-v1.yml
153,3,13,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0319-v1.yml
154,3,14,ADV-0319,The Grand Dame,Storm King's Thunder,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0319-v1.yml
155,3,15,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0327-v1.yml
156,3,16,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0327-v1.yml
157,3,17,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0327-v1.yml
158,3,18,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0327-v1.yml
159,3,19,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0327-v1.yml
160,3,20,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0327-v1.yml
161,3,21,ADV-0327,Wyllowwood,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0327-v1.yml
162,3,22,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0056-v1.yml
163,3,23,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0056-v1.yml
164,3,24,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0056-v1.yml
165,3,25,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0056-v1.yml
166,3,26,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0056-v1.yml
167,3,27,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0056-v1.yml
168,3,28,ADV-0056,Troubles in Winterhold,Secrets of the Drow Trilogy,Midnight Tower,40,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0056-v1.yml
169,3,29,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0129-v1.yml
170,3,30,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0129-v1.yml
171,3,31,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0129-v1.yml
172,3,32,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0129-v1.yml
173,3,33,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0129-v1.yml
174,3,34,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0129-v1.yml
175,3,35,ADV-0129,The Drowning Forest,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0129-v1.yml
176,3,36,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0253-v1.yml
177,3,37,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0253-v1.yml
178,3,38,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0253-v1.yml
179,3,39,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0253-v1.yml
180,3,40,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0253-v1.yml
181,3,41,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0253-v1.yml
182,3,42,ADV-0253,Secrets in Sedgemoor,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0253-v1.yml
183,3,43,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0231-v1.yml
184,3,44,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0231-v1.yml
185,3,45,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0231-v1.yml
186,3,46,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0231-v1.yml
187,3,47,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0231-v1.yml
188,3,48,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0231-v1.yml
189,3,49,ADV-0231,Isle of the Abbey,Ghosts of Saltmarsh,Wizards of the Coast,13,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0231-v1.yml
190,3,50,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0065-v1.yml
191,3,51,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0065-v1.yml
192,3,52,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0065-v1.yml
193,3,53,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0065-v1.yml
194,3,54,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0065-v1.yml
195,3,55,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-002/production-backlog-002-qwen-social-adv0065-v1.yml
196,3,56,ADV-0065,Heart of Darkness,Battle for the Realm Trilogy,Midnight Tower,48,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-002/production-backlog-002-qwen-investigation-adv0065-v1.yml
197,3,57,ADV-0130,The Lost Dawn,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Levels,levels-v2.1,experiments/production-backlog-002/production-backlog-002-qwen-levels-adv0130-v1.yml
198,3,58,ADV-0130,The Lost Dawn,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Combat Emphasis,production-base,experiments/production-backlog-002/production-backlog-002-qwen-combat-adv0130-v1.yml
199,3,59,ADV-0130,The Lost Dawn,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Structural Openness,production-base,experiments/production-backlog-002/production-backlog-002-qwen-structural-openness-adv0130-v1.yml
200,3,60,ADV-0130,The Lost Dawn,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Darkness / Horror Intensity,production-base,experiments/production-backlog-002/production-backlog-002-qwen-darkness-adv0130-v1.yml
201,3,61,ADV-0130,The Lost Dawn,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,Player Beginner Suitability,production-base,experiments/production-backlog-002/production-backlog-002-qwen-player-beginner-adv0130-v1.yml
