case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
301,7,1,ADV-0085,Tomb of Wayward Souls,Vecna: Eve of Ruin,Wizards of the Coast,18,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0085-v1.yml
302,7,2,ADV-0083,Death House,Vecna: Eve of Ruin,Wizards of the Coast,18,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0083-v1.yml
303,7,3,ADV-0001,The Beast of Dunland,Trials of Saruman,Free League Publishing,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0001-v1.yml
304,7,4,ADV-0084,Night of Blue Fire,Vecna: Eve of Ruin,Wizards of the Coast,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0084-v1.yml
305,7,5,ADV-0086,The Dragon Queen's Pride,Vecna: Eve of Ruin,Wizards of the Coast,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0086-v1.yml
306,7,6,ADV-0079,Return from Neverdeath Graveyard,Vecna: Eve of Ruin,Wizards of the Coast,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0079-v1.yml
307,7,7,ADV-0080,The Wizards Three,Vecna: Eve of Ruin,Wizards of the Coast,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0080-v1.yml
308,7,8,ADV-0082,The Ruined Colossus,Vecna: Eve of Ruin,Wizards of the Coast,20,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0082-v1.yml
309,7,9,ADV-0061,Enter Drakenberg Castle,Rise of the Ice Dragons Trilogy,Midnight Tower,23,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0061-v1.yml
310,7,10,ADV-0245,City of Lost Names,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,26,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0245-v1.yml
311,7,11,ADV-0035,The Lost City,Quests from the Infinite Staircase,Wizards of the Coast,31,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0035-v1.yml
312,7,12,ADV-0059,The Frozen Labyrinth,Rise of the Ice Dragons Trilogy,Midnight Tower,34,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0059-v1.yml
313,7,13,ADV-0060,The Quest for the Last Orbstone,Rise of the Ice Dragons Trilogy,Midnight Tower,44,Seriousness,seriousness-reset-only,experiments/production-backlog-012/production-backlog-012-qwen-seriousness-adv0060-v1.yml
