case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
181,4,1,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-025/production-backlog-025-qwen27-nos-adv0608-v1.yml
182,4,2,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-025/production-backlog-025-gptoss-ee-adv0608-v1.yml
183,4,3,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-025/production-backlog-025-gemma-gmpb-adv0608-v1.yml
184,4,4,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-combat-adv0608-v1.yml
185,4,5,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-social-adv0608-v1.yml
186,4,6,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-investigation-adv0608-v1.yml
187,4,7,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Structural Openness,production-base,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-structural-openness-adv0608-v1.yml
188,4,8,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-darkness-adv0608-v1.yml
189,4,9,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-player-beginner-adv0608-v1.yml
190,4,10,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-gmbs-adv0608-v1.yml
191,4,11,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-025/production-backlog-025-qwen-seriousness-adv0608-v1.yml
192,4,12,16,ADV-0608,Paying the Troll,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,5,Levels,levels-v2.1,qwen,base,experiments/production-backlog-025/production-backlog-025-qwen-levels-adv0608-v1.yml
193,4,13,17,ADV-0609,Honour Among Thieves,The Mirkwood Campaign,Sophisticated Games / Cubicle 7 Entertainment,3,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-025/production-backlog-025-qwen27-nos-adv0609-v1.yml
