case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
181,4,1,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0481-v1.yml
182,4,2,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0481-v1.yml
183,4,3,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0481-v1.yml
184,4,4,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0481-v1.yml
185,4,5,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0481-v1.yml
186,4,6,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0481-v1.yml
187,4,7,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0481-v1.yml
188,4,8,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0481-v1.yml
189,4,9,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0481-v1.yml
190,4,10,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0481-v1.yml
191,4,11,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0481-v1.yml
192,4,12,16,ADV-0481,"Metallic Dragons, Arise",Tyranny of Dragons,Wizards of the Coast,4,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0481-v1.yml
193,4,13,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0482-v1.yml
194,4,14,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0482-v1.yml
195,4,15,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0482-v1.yml
196,4,16,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0482-v1.yml
197,4,17,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0482-v1.yml
198,4,18,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0482-v1.yml
199,4,19,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0482-v1.yml
200,4,20,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0482-v1.yml
201,4,21,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0482-v1.yml
202,4,22,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0482-v1.yml
203,4,23,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0482-v1.yml
204,4,24,17,ADV-0482,Xonthal's Tower,Tyranny of Dragons,Wizards of the Coast,13,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0482-v1.yml
205,4,25,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0483-v1.yml
206,4,26,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0483-v1.yml
207,4,27,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0483-v1.yml
208,4,28,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0483-v1.yml
209,4,29,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0483-v1.yml
210,4,30,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0483-v1.yml
211,4,31,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0483-v1.yml
212,4,32,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0483-v1.yml
213,4,33,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0483-v1.yml
214,4,34,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0483-v1.yml
215,4,35,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-020/production-backlog-020-qwen-seriousness-adv0483-v1.yml
216,4,36,18,ADV-0483,Mission to Thay,Tyranny of Dragons,Wizards of the Coast,3,Levels,levels-v2.1,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-levels-adv0483-v1.yml
217,4,37,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0484-v1.yml
218,4,38,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0484-v1.yml
219,4,39,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0484-v1.yml
220,4,40,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0484-v1.yml
221,4,41,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0484-v1.yml
222,4,42,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0484-v1.yml
223,4,43,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0484-v1.yml
224,4,44,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0484-v1.yml
225,4,45,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0484-v1.yml
226,4,46,19,ADV-0484,Tiamat's Return,Tyranny of Dragons,Wizards of the Coast,12,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0484-v1.yml
