case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
301,6,1,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-020/production-backlog-020-qwen27-nos-adv0491-v1.yml
302,6,2,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-020/production-backlog-020-gptoss-ee-adv0491-v1.yml
303,6,3,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-020/production-backlog-020-gemma-gmpb-adv0491-v1.yml
304,6,4,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-combat-adv0491-v1.yml
305,6,5,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-social-adv0491-v1.yml
306,6,6,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-investigation-adv0491-v1.yml
307,6,7,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Structural Openness,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-structural-openness-adv0491-v1.yml
308,6,8,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-darkness-adv0491-v1.yml
309,6,9,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-player-beginner-adv0491-v1.yml
310,6,10,26,ADV-0491,Oyaviggaton,Tyranny of Dragons,Wizards of the Coast,11,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-020/production-backlog-020-qwen-gmbs-adv0491-v1.yml
