case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
51,2,1,ADV-0238,Wheelwatch Outpost,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,5,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0238-v1.yml
52,2,2,ADV-0305,Dripping Caves,Storm King's Thunder,Wizards of the Coast,5,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0305-v1.yml
53,2,3,ADV-0256,Fate at Furygale,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,5,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0256-v1.yml
54,2,4,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0072-v1.yml
55,2,5,ADV-0024,The Cloakwood Mines,Heroes of Baldur's Gate,Arcanum Worlds,6,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0024-v1.yml
56,2,6,ADV-0266,Cragmaw Castle,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,6,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0266-v1.yml
57,2,7,ADV-0014,Expert Treasure Hunters,Shire Adventures,Free League Publishing,6,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0014-v1.yml
58,2,8,ADV-0330,Slitherswamp,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0330-v1.yml
59,2,9,ADV-0090,Mother Knows Best,The Game Master's Book of Random Encounters,Topix Media Lab,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0090-v1.yml
60,2,10,ADV-0333,Troglodyte Warrens,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0333-v1.yml
