case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
201,5,1,ADV-0247,Threshold of the Heavens,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0247-v1.yml
202,5,2,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0224-v1.yml
203,5,3,ADV-0263,Cragmaw Hideout,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0263-v1.yml
204,5,4,ADV-0017,To Soothe a Savage Beast,Shire Adventures,Free League Publishing,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0017-v1.yml
205,5,5,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0307-v1.yml
206,5,6,ADV-0258,Midnight at Lorehold,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0258-v1.yml
207,5,7,ADV-0261,Fortress Badlands,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,7,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0261-v1.yml
208,5,8,ADV-0073,Wizard of Wines,Curse of Strahd,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0073-v1.yml
209,5,9,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0202-v1.yml
210,5,10,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0218-v1.yml
211,5,11,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0219-v1.yml
212,5,12,ADV-0265,Ruins of Thundertree,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0265-v1.yml
213,5,13,ADV-0312,Den of the Hill Giants,Storm King's Thunder,Wizards of the Coast,8,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0312-v1.yml
214,5,14,ADV-0239,The Lord's Arrival,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,9,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0239-v1.yml
215,5,15,ADV-0252,Campus Daredevils,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,9,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0252-v1.yml
216,5,16,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0298-v1.yml
217,5,17,ADV-0077,Death House,Curse of Strahd,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0077-v1.yml
218,5,18,ADV-0264,Redbrands' Hideout,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0264-v1.yml
219,5,19,ADV-0270,Talhundereth,Phandelver and Below: The Shattered Obelisk,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0270-v1.yml
220,5,20,ADV-0308,Goldenfields,Storm King's Thunder,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0308-v1.yml
221,5,21,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0309-v1.yml
222,5,22,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0313-v1.yml
223,5,23,ADV-0318,Caught in the Tentacles,Storm King's Thunder,Wizards of the Coast,10,# of Sessions,nos-clean-blind-v1,experiments/production-backlog-008/production-backlog-008-qwen27-nos-adv0318-v1.yml
