case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
71,2,1,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-005/production-backlog-005-qwen-levels-adv0260-v1.yml
72,2,2,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-005/production-backlog-005-qwen-combat-adv0260-v1.yml
73,2,3,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-005/production-backlog-005-qwen-structural-openness-adv0260-v1.yml
74,2,4,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-005/production-backlog-005-qwen-darkness-adv0260-v1.yml
75,2,5,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-005/production-backlog-005-qwen-player-beginner-adv0260-v1.yml
76,2,6,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-005/production-backlog-005-qwen-social-adv0260-v1.yml
77,2,7,ADV-0260,Clue in the Bayou,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-005/production-backlog-005-qwen-investigation-adv0260-v1.yml
78,2,8,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Levels,levels-v2.1,experiments/production-backlog-005/production-backlog-005-qwen-levels-adv0317-v1.yml
79,2,9,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Combat Emphasis,production-base,experiments/production-backlog-005/production-backlog-005-qwen-combat-adv0317-v1.yml
80,2,10,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Structural Openness,production-base,experiments/production-backlog-005/production-backlog-005-qwen-structural-openness-adv0317-v1.yml
81,2,11,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Darkness / Horror Intensity,production-base,experiments/production-backlog-005/production-backlog-005-qwen-darkness-adv0317-v1.yml
82,2,12,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Player Beginner Suitability,production-base,experiments/production-backlog-005/production-backlog-005-qwen-player-beginner-adv0317-v1.yml
83,2,13,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-005/production-backlog-005-qwen-social-adv0317-v1.yml
84,2,14,ADV-0317,Hold of the Storm Giants,Storm King's Thunder,Wizards of the Coast,14,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-005/production-backlog-005-qwen-investigation-adv0317-v1.yml
