case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
251,6,1,ADV-0297,Encounter 10: Converted Windmill,Waterdeep: Dragon Heist,Wizards of the Coast,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0297-v1.yml
252,6,2,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0298-v1.yml
253,6,3,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0309-v1.yml
254,6,4,ADV-0324,Arcane Chambers,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0324-v1.yml
255,6,5,ADV-0058,The Spider Queen's Ritual,Secrets of the Drow Trilogy,Midnight Tower,41,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0058-v1.yml
256,6,6,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0051-v1.yml
257,6,7,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0224-v1.yml
258,6,8,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0325-v1.yml
259,6,9,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0052-v1.yml
260,6,10,ADV-0312,Den of the Hill Giants,Storm King's Thunder,Wizards of the Coast,8,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0312-v1.yml
261,6,11,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0313-v1.yml
262,6,12,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0331-v1.yml
263,6,13,ADV-0181,Shadow of the Sun,Journeys Through the Radiant Citadel,Wizards of the Coast,17,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0181-v1.yml
264,6,14,ADV-0063,"Sea Monsters Ahead, Captain!",The Prophecy of Nine Omens Trilogy,Midnight Tower,44,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0063-v1.yml
265,6,15,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0332-v1.yml
266,6,16,ADV-0336,Arcturiadoom,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0336-v1.yml
267,6,17,ADV-0184,Orchids of the Invisible Mountain,Journeys Through the Radiant Citadel,Wizards of the Coast,17,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0184-v1.yml
268,6,18,ADV-0066,Three Witches and a Missing Princess,Battle for the Realm Trilogy,Midnight Tower,52,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0066-v1.yml
269,6,19,ADV-0067,At the Gate to the Abyss,Battle for the Realm Trilogy,Midnight Tower,53,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0067-v1.yml
270,6,20,ADV-0308,Goldenfields,Storm King's Thunder,Wizards of the Coast,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0308-v1.yml
271,6,21,ADV-0122,The Curse on Humble Hill,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0122-v1.yml
272,6,22,ADV-0123,Robber Baron,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0123-v1.yml
273,6,23,ADV-0124,The Siege of Shalespire Priory,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0124-v1.yml
274,6,24,ADV-0125,The Weeping Goddess,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0125-v1.yml
275,6,25,ADV-0126,Fury Grove,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0126-v1.yml
276,6,26,ADV-0138,In for a Penny,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0138-v1.yml
277,6,27,ADV-0139,Hell Ship,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0139-v1.yml
278,6,28,ADV-0140,The Summerlight Ceremony,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0140-v1.yml
279,6,29,ADV-0141,The Vault of Velsharoon,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0141-v1.yml
280,6,30,ADV-0142,Dragon Orb,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0142-v1.yml
281,6,31,ADV-0156,The Cost of Warmth,Forgotten Realms: Adventures in Faerûn,Wizards of the Coast,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0156-v1.yml
282,6,32,ADV-0320,The Morkoth,Storm King's Thunder,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0320-v1.yml
283,6,33,ADV-0295,Encounter 8: Courthouse,Waterdeep: Dragon Heist,Wizards of the Coast,4,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,experiments/production-backlog-011/production-backlog-011-gemma-gmpb-adv0295-v1.yml
